Million Plus Cities,Cause category,Cause Subcategory,Outcome of Incident,Count,Outlier_IQR,Z_score,Outlier_Z,Count_capped
Pune,Junction,Staggered Junction,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Pune,Junction,Staggered Junction,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Pune,Junction,T,Greviously Injured,22.0,False,-0.2966235640014276,False,22.0
Pune,Junction,T,Minor Injury,3.0,False,-0.3656669454826189,False,3.0
Pune,Junction,T,Persons Killed,11.0,False,-0.33659604801685417,False,11.0
Pune,Junction,T,Total Injured,25.0,False,-0.28572197745176575,False,25.0
Pune,Junction,T,Total number of Accidents,37.0,False,-0.2421156312531186,False,37.0
Pune,Junction,Y,Greviously Injured,22.0,False,-0.2966235640014276,False,22.0
Pune,Junction,Y,Minor Injury,4.0,False,-0.3620330832993983,False,4.0
Pune,Junction,Y,Persons Killed,10.0,False,-0.34022991020007476,False,10.0
Pune,Junction,Y,Total Injured,26.0,False,-0.28208811526854516,False,26.0
Pune,Junction,Y,Total number of Accidents,37.0,False,-0.2421156312531186,False,37.0
Raipur,Junction,Four arm Junction,Greviously Injured,13.0,False,-0.329328323650413,False,13.0
Raipur,Junction,Four arm Junction,Minor Injury,131.0,False,0.09946741396961761,False,131.0
Raipur,Junction,Four arm Junction,Persons Killed,49.0,False,-0.19850928505447143,False,49.0
Raipur,Junction,Four arm Junction,Total Injured,144.0,False,0.1467076223514854,False,144.0
Raipur,Junction,Four arm Junction,Total number of Accidents,304.0,True,0.7281255716667812,False,176.25
Raipur,Junction,Others,Greviously Injured,19.0,False,-0.30752515055108937,False,19.0
Raipur,Junction,Others,Minor Injury,858.0,True,2.7412852211709926,False,176.25
Raipur,Junction,Others,Persons Killed,264.0,True,0.5827710843379572,False,176.25
Raipur,Junction,Others,Total Injured,877.0,True,2.810328602652184,False,176.25
Raipur,Junction,Others,Total number of Accidents,956.0,True,3.097403715126611,True,176.25
Raipur,Junction,Round about Junction,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Round about Junction,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Round about Junction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Round about Junction,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Round about Junction,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Staggered Junction,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Staggered Junction,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Staggered Junction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Staggered Junction,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,Staggered Junction,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Raipur,Junction,T,Greviously Injured,15.0,False,-0.32206059928397174,False,15.0
Raipur,Junction,T,Minor Injury,224.0,True,0.4374165970091332,False,176.25
Raipur,Junction,T,Persons Killed,163.0,False,0.21575100383267676,False,163.0
Raipur,Junction,T,Total Injured,239.0,True,0.4919245297574423,False,176.25
Raipur,Junction,T,Total number of Accidents,461.0,True,1.298641934432415,False,176.25
Raipur,Junction,Y,Greviously Injured,2.0,False,-0.36930080766583956,False,2.0
Raipur,Junction,Y,Minor Injury,32.0,False,-0.2602849421692216,False,32.0
Raipur,Junction,Y,Persons Killed,6.0,False,-0.35476535893295713,False,6.0
Raipur,Junction,Y,Total Injured,34.0,False,-0.2530172178027804,False,34.0
Raipur,Junction,Y,Total number of Accidents,45.0,False,-0.2130447337873538,False,45.0
Rajkot,Junction,Four arm Junction,Greviously Injured,12.0,False,-0.3329621858336336,False,12.0
Rajkot,Junction,Four arm Junction,Minor Injury,10.0,False,-0.34022991020007476,False,10.0
Rajkot,Junction,Four arm Junction,Persons Killed,11.0,False,-0.33659604801685417,False,11.0
Rajkot,Junction,Four arm Junction,Total Injured,22.0,False,-0.2966235640014276,False,22.0
Rajkot,Junction,Four arm Junction,Total number of Accidents,37.0,False,-0.2421156312531186,False,37.0
Rajkot,Junction,Others,Greviously Injured,160.0,False,0.20484941728301495,False,160.0
Rajkot,Junction,Others,Minor Injury,92.0,False,-0.042253211175985704,False,92.0
Rajkot,Junction,Others,Persons Killed,108.0,False,0.015888583755543865,False,108.0
Rajkot,Junction,Others,Total Injured,252.0,True,0.53916473813931,False,176.25
Rajkot,Junction,Others,Total number of Accidents,325.0,True,0.8044366775144137,False,176.25
Rajkot,Junction,Round about Junction,Greviously Injured,11.0,False,-0.33659604801685417,False,11.0
Rajkot,Junction,Round about Junction,Minor Injury,7.0,False,-0.35113149674973654,False,7.0
Rajkot,Junction,Round about Junction,Persons Killed,7.0,False,-0.35113149674973654,False,7.0
Rajkot,Junction,Round about Junction,Total Injured,18.0,False,-0.31115901273430996,False,18.0
Rajkot,Junction,Round about Junction,Total number of Accidents,23.0,False,-0.292989701818207,False,23.0
Rajkot,Junction,Staggered Junction,Greviously Injured,1.0,False,-0.37293466984906015,False,1.0
Rajkot,Junction,Staggered Junction,Minor Injury,6.0,False,-0.35476535893295713,False,6.0
Rajkot,Junction,Staggered Junction,Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Rajkot,Junction,Staggered Junction,Total Injured,7.0,False,-0.35113149674973654,False,7.0
Rajkot,Junction,Staggered Junction,Total number of Accidents,9.0,False,-0.34386377238329535,False,9.0
Rajkot,Junction,T,Greviously Injured,11.0,False,-0.33659604801685417,False,11.0
Rajkot,Junction,T,Minor Injury,2.0,False,-0.36930080766583956,False,2.0
Rajkot,Junction,T,Persons Killed,5.0,False,-0.3583992211161777,False,5.0
Rajkot,Junction,T,Total Injured,13.0,False,-0.329328323650413,False,13.0
Rajkot,Junction,T,Total number of Accidents,19.0,False,-0.30752515055108937,False,19.0
Rajkot,Junction,Y,Greviously Injured,6.0,False,-0.35476535893295713,False,6.0
Rajkot,Junction,Y,Minor Injury,6.0,False,-0.35476535893295713,False,6.0
Rajkot,Junction,Y,Persons Killed,5.0,False,-0.3583992211161777,False,5.0
Rajkot,Junction,Y,Total Injured,12.0,False,-0.3329621858336336,False,12.0
Rajkot,Junction,Y,Total number of Accidents,19.0,False,-0.30752515055108937,False,19.0
Srinagar,Junction,Four arm Junction,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Four arm Junction,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Four arm Junction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Four arm Junction,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Four arm Junction,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Others,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Others,Minor Injury,275.0,True,0.6227435683533838,False,176.25
Srinagar,Junction,Others,Persons Killed,45.0,False,-0.2130447337873538,False,45.0
Srinagar,Junction,Others,Total Injured,275.0,True,0.6227435683533838,False,176.25
Srinagar,Junction,Others,Total number of Accidents,275.0,True,0.6227435683533838,False,176.25
Srinagar,Junction,Round about Junction,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Round about Junction,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Round about Junction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Round about Junction,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Round about Junction,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Staggered Junction,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Staggered Junction,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Staggered Junction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Staggered Junction,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Staggered Junction,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,T,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,T,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,T,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,T,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,T,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Y,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Y,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Y,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Y,Total Injured,0.0,False,-0.37656853203228075,False,0.0
Srinagar,Junction,Y,Total number of Accidents,0.0,False,-0.37656853203228075,False,0.0
Surat,Junction,Four arm Junction,Greviously Injured,29.0,False,-0.2711865287188834,False,29.0
Surat,Junction,Four arm Junction,Minor Injury,16.0,False,-0.31842673710075114,False,16.0
Surat,Junction,Four arm Junction,Persons Killed,15.0,False,-0.32206059928397174,False,15.0
Surat,Junction,Four arm Junction,Total Injured,45.0,False,-0.2130447337873538,False,45.0
Surat,Junction,Four arm Junction,Total number of Accidents,62.0,False,-0.15126907667260364,False,62.0
Surat,Junction,Others,Greviously Injured,188.0,True,0.3065975584131917,False,176.25
Surat,Junction,Others,Minor Injury,57.0,False,-0.16943838758870663,False,57.0
Surat,Junction,Others,Persons Killed,110.0,False,0.02315630812198506,False,110.0
Surat,Junction,Others,Total Injured,245.0,True,0.5137277028567658,False,176.25
Surat,Junction,Others,Total number of Accidents,327.0,True,0.8117044018808549,False,176.25
Surat,Junction,Round about Junction,Greviously Injured,26.0,False,-0.28208811526854516,False,26.0
Surat,Junction,Round about Junction,Minor Injury,9.0,False,-0.34386377238329535,False,9.0
Surat,Junction,Round about Junction,Persons Killed,16.0,False,-0.31842673710075114,False,16.0
Surat,Junction,Round about Junction,Total Injured,35.0,False,-0.2493833556195598,False,35.0
Surat,Junction,Round about Junction,Total number of Accidents,52.0,False,-0.18760769850480963,False,52.0
Surat,Junction,Staggered Junction,Greviously Injured,21.0,False,-0.3002574261846482,False,21.0
Surat,Junction,Staggered Junction,Minor Injury,5.0,False,-0.3583992211161777,False,5.0
Surat,Junction,Staggered Junction,Persons Killed,17.0,False,-0.31479287491753055,False,17.0
Surat,Junction,Staggered Junction,Total Injured,26.0,False,-0.28208811526854516,False,26.0
Surat,Junction,Staggered Junction,Total number of Accidents,42.0,False,-0.22394632033701561,False,42.0
Surat,Junction,T,Greviously Injured,38.0,False,-0.23848176906989801,False,38.0
Surat,Junction,T,Minor Injury,12.0,False,-0.3329621858336336,False,12.0
Surat,Junction,T,Persons Killed,25.0,False,-0.28572197745176575,False,25.0
Surat,Junction,T,Total Injured,50.0,False,-0.19487542287125081,False,50.0
Surat,Junction,T,Total number of Accidents,68.0,False,-0.12946590357328006,False,68.0
Surat,Junction,Y,Greviously Injured,16.0,False,-0.31842673710075114,False,16.0
Surat,Junction,Y,Minor Injury,6.0,False,-0.35476535893295713,False,6.0
Surat,Junction,Y,Persons Killed,8.0,False,-0.34749763456651594,False,8.0
Surat,Junction,Y,Total Injured,22.0,False,-0.2966235640014276,False,22.0
Surat,Junction,Y,Total number of Accidents,24.0,False,-0.2893558396349864,False,24.0
Thiruvananthapuram,Junction,Four arm Junction,Greviously Injured,44.0,False,-0.2166785959705744,False,44.0
Thiruvananthapuram,Junction,Four arm Junction,Minor Injury,14.0,False,-0.32569446146719233,False,14.0
Thiruvananthapuram,Junction,Four arm Junction,Persons Killed,6.0,False,-0.35476535893295713,False,6.0
Thiruvananthapuram,Junction,Four arm Junction,Total Injured,58.0,False,-0.16580452540548604,False,58.0
Thiruvananthapuram,Junction,Four arm Junction,Total number of Accidents,55.0,False,-0.17670611195514782,False,55.0
Thiruvananthapuram,Junction,Others,Greviously Injured,783.0,True,2.4687455574294477,False,176.25
Thiruvananthapuram,Junction,Others,Minor Injury,190.0,True,0.3138652827796329,False,176.25
Thiruvananthapuram,Junction,Others,Persons Killed,86.0,False,-0.0640563842753093,False,86.0
Thiruvananthapuram,Junction,Others,Total Injured,973.0,True,3.1591793722413612,True,176.25
Thiruvananthapuram,Junction,Others,Total number of Accidents,929.0,True,2.9992894361796547,False,176.25
Thiruvananthapuram,Junction,Round about Junction,Greviously Injured,14.0,False,-0.32569446146719233,False,14.0
Thiruvananthapuram,Junction,Round about Junction,Minor Injury,4.0,False,-0.3620330832993983,False,4.0
Thiruvananthapuram,Junction,Round about Junction,Persons Killed,2.0,False,-0.36930080766583956,False,2.0
Thiruvananthapuram,Junction,Round about Junction,Total Injured,18.0,False,-0.31115901273430996,False,18.0
Thiruvananthapuram,Junction,Round about Junction,Total number of Accidents,21.0,False,-0.3002574261846482,False,21.0
Thiruvananthapuram,Junction,Staggered Junction,Greviously Injured,26.0,False,-0.28208811526854516,False,26.0
Thiruvananthapuram,Junction,Staggered Junction,Minor Injury,9.0,False,-0.34386377238329535,False,9.0
Thiruvananthapuram,Junction,Staggered Junction,Persons Killed,5.0,False,-0.3583992211161777,False,5.0
Thiruvananthapuram,Junction,Staggered Junction,Total Injured,35.0,False,-0.2493833556195598,False,35.0
Thiruvananthapuram,Junction,Staggered Junction,Total number of Accidents,33.0,False,-0.256651079986001,False,33.0
Thiruvananthapuram,Junction,T,Greviously Injured,111.0,False,0.026790170305205658,False,111.0
Thiruvananthapuram,Junction,T,Minor Injury,14.0,False,-0.32569446146719233,False,14.0
Thiruvananthapuram,Junction,T,Persons Killed,6.0,False,-0.35476535893295713,False,6.0
Thiruvananthapuram,Junction,T,Total Injured,125.0,False,0.07766424087029403,False,125.0
Thiruvananthapuram,Junction,T,Total number of Accidents,121.0,False,0.06312879213741164,False,121.0
Thiruvananthapuram,Junction,Y,Greviously Injured,46.0,False,-0.20941087160413321,False,46.0
Thiruvananthapuram,Junction,Y,Minor Injury,8.0,False,-0.34749763456651594,False,8.0
Thiruvananthapuram,Junction,Y,Persons Killed,3.0,False,-0.3656669454826189,False,3.0
Thiruvananthapuram,Junction,Y,Total Injured,54.0,False,-0.18033997413836844,False,54.0
Thiruvananthapuram,Junction,Y,Total number of Accidents,55.0,False,-0.17670611195514782,False,55.0
Thrissur,Junction,Four arm Junction,Greviously Injured,78.0,False,-0.09312728174107408,False,78.0
Thrissur,Junction,Four arm Junction,Minor Injury,30.0,False,-0.2675526665356628,False,30.0
Thrissur,Junction,Four arm Junction,Persons Killed,8.0,False,-0.34749763456651594,False,8.0
Thrissur,Junction,Four arm Junction,Total Injured,108.0,False,0.015888583755543865,False,108.0
Thrissur,Junction,Four arm Junction,Total number of Accidents,98.0,False,-0.020450038076662118,False,98.0
Thrissur,Junction,Others,Greviously Injured,571.0,True,1.6983667745866808,False,176.25
Thrissur,Junction,Others,Minor Injury,313.0,True,0.7608303313157665,False,176.25
Thrissur,Junction,Others,Persons Killed,86.0,False,-0.0640563842753093,False,86.0
Thrissur,Junction,Others,Total Injured,884.0,True,2.835765637934728,False,176.25
Thrissur,Junction,Others,Total number of Accidents,776.0,True,2.4433085221469035,False,176.25
Thrissur,Junction,Round about Junction,Greviously Injured,6.0,False,-0.35476535893295713,False,6.0
Thrissur,Junction,Round about Junction,Minor Injury,1.0,False,-0.37293466984906015,False,1.0
Thrissur,Junction,Round about Junction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Thrissur,Junction,Round about Junction,Total Injured,7.0,False,-0.35113149674973654,False,7.0
Thrissur,Junction,Round about Junction,Total number of Accidents,5.0,False,-0.3583992211161777,False,5.0
Thrissur,Junction,Staggered Junction,Greviously Injured,10.0,False,-0.34022991020007476,False,10.0
Thrissur,Junction,Staggered Junction,Minor Injury,7.0,False,-0.35113149674973654,False,7.0
Thrissur,Junction,Staggered Junction,Persons Killed,0.0,False,-0.37656853203228075,False,0.0
Thrissur,Junction,Staggered Junction,Total Injured,17.0,False,-0.31479287491753055,False,17.0
Thrissur,Junction,Staggered Junction,Total number of Accidents,15.0,False,-0.32206059928397174,False,15.0
Thrissur,Junction,T,Greviously Injured,303.0,True,0.7244917094835606,False,176.25
Thrissur,Junction,T,Minor Injury,105.0,False,0.00498699720588207,False,105.0
Thrissur,Junction,T,Persons Killed,25.0,False,-0.28572197745176575,False,25.0
Thrissur,Junction,T,Total Injured,408.0,True,1.1060472387217233,False,176.25
Thrissur,Junction,T,Total number of Accidents,379.0,True,1.000665235408326,False,176.25
Thrissur,Junction,Y,Greviously Injured,134.0,False,0.11036900051927942,False,134.0
Thrissur,Junction,Y,Minor Injury,74.0,False,-0.10766273047395647,False,74.0
Thrissur,Junction,Y,Persons Killed,15.0,False,-0.32206059928397174,False,15.0
Thrissur,Junction,Y,Total Injured,208.0,True,0.37927480207760367,False,176.25
Thrissur,Junction,Y,Total number of Accidents,191.0,True,0.31749914496285353,False,176.25
Tiruchirapalli,Junction,Four arm Junction,Greviously Injured,0.0,False,-0.37656853203228075,False,0.0
Tiruchirapalli,Junction,Four arm Junction,Minor Injury,0.0,False,-0.37656853203228075,False,0.0
